network,station,latitude,longitude,start_year,end_year,smap_lat,smap_lon,chirps25_lat,chirps25_lon,chirps05_lat,chirps05_lon,MAP,location,MEAN_PET,AI,era5_lat,era5_lon,MAT,LAI_max,LAI_mean
CTP_SMTMN,L27,31.664,92.342,2010,2016,31.62478,92.42738,31.625,92.375,31.674995,92.32501,555.8952026367188,"('CTP_SMTMN', 'L27')",610.3224487304688,0.9108221462163744,31.75,92.25,-3.9753113,2.7520000319999998,0.6246211387208879
CTP_SMTMN,L28,31.64,92.331,2010,2014,31.62478,92.42738,31.625,92.375,31.625,92.32501,524.1557006835938,"('CTP_SMTMN', 'L28')",645.8363647460938,0.81159211418772,31.75,92.25,-3.9753113,2.3880000480000003,0.5610403608189318
CTP_SMTMN,L29,31.587,92.241,2011,2016,31.62478,92.42738,31.625,92.125,31.574997,92.225006,481.05419921875,"('CTP_SMTMN', 'L29')",684.0155639648438,0.703279610233364,31.75,92.25,-3.9753113,2.832000056,0.5927329606959563
CTP_SMTMN,L30,31.541,92.206,2010,2015,31.62478,92.05394,31.625,92.125,31.524994,92.225006,465.7044067382813,"('CTP_SMTMN', 'L30')",685.8992309570312,0.6789691338310536,31.75,92.25,-3.9753113,1.74400002,0.4047024988098308
CTP_SMTMN,L31,31.496,92.133,2011,2016,31.62478,92.05394,31.375,92.125,31.474998,92.125,476.9077453613281,"('CTP_SMTMN', 'L31')",705.13037109375,0.6763398158862189,31.25,92.25,-3.8412476,2.3840000359999998,0.5861100540233303
CTP_SMTMN,L32,31.369,91.899,2010,2016,31.294872,92.05394,31.375,91.875,31.375,91.875,387.4216003417969,"('CTP_SMTMN', 'L32')",749.7302856445312,0.5167479662486045,31.25,91.75,-2.0071716,1.008000008,0.3008845108479443
CTP_SMTMN,L33,31.301,91.848,2010,2016,31.294872,91.6805,31.375,91.875,31.324997,91.82501,362.67333984375,"('CTP_SMTMN', 'L33')",762.4646606445312,0.4756592122409618,31.25,91.75,-2.0071716,1.812000016,0.46424003479093273
CTP_SMTMN,L34,31.259,91.799,2010,2016,31.294872,91.6805,31.375,91.875,31.274994,91.774994,350.2921447753906,"('CTP_SMTMN', 'L34')",762.4646606445312,0.4594208267689148,31.25,91.75,-2.0071716,1.3960000160000001,0.3822007714655045
CTP_SMTMN,L35,31.175,91.76,2010,2016,31.294872,91.6805,31.125,91.875,31.174995,91.774994,350.4953308105469,"('CTP_SMTMN', 'L35')",716.035400390625,0.4894944169231551,31.25,91.75,-2.0071716,1.388000012,0.4013620228732813
CTP_SMTMN,L36,31.129,91.726,2010,2016,30.966091,91.6805,31.125,91.625,31.125,91.725006,328.5007629394531,"('CTP_SMTMN', 'L36')",684.2998046875,0.480053860441287,31.25,91.75,-2.0071716,1.38800002,0.37872358471602985
CTP_SMTMN,L37,31.089,91.688,2010,2016,30.966091,91.6805,31.125,91.625,31.074997,91.67499,366.0076293945313,"('CTP_SMTMN', 'L37')",684.2998046875,0.5348644364463562,31.25,91.75,-2.0071716,1.564000016,0.37186311317132525
CTP_SMTMN,L38,31.033,91.679,2010,2016,30.966091,91.6805,31.125,91.625,31.024994,91.67499,362.1366271972656,"('CTP_SMTMN', 'L38')",628.945068359375,0.5757841907273581,31.25,91.75,-2.0071716,1.0080000040000001,0.3084021283934327
CTP_SMTMN,M01,31.782,91.73,2011,2016,31.62478,91.6805,31.875,91.625,31.774994,91.725006,381.3201293945313,"('CTP_SMTMN', 'M01')",677.3489379882812,0.5629596623079499,31.75,91.75,-2.863037,1.132000004,0.3382896930027364
CTP_SMTMN,M03,31.816,91.796,2011,2016,31.955841,91.6805,31.875,91.875,31.824997,91.774994,380.7236633300781,"('CTP_SMTMN', 'M03')",648.1099243164062,0.587436866873542,31.75,91.75,-2.863037,2.304000032,0.5176074769334617
CTP_SMTMN,M04,31.808,91.846,2011,2016,31.955841,91.6805,31.875,91.875,31.824997,91.82501,382.0549621582031,"('CTP_SMTMN', 'M04')",648.1099243164062,0.5894909919195813,31.75,91.75,-2.863037,2.284000016,0.5039567745561907
CTP_SMTMN,M05,31.743,91.725,2011,2016,31.62478,91.6805,31.625,91.625,31.724998,91.725006,383.3302001953125,"('CTP_SMTMN', 'M05')",709.8695678710938,0.5400008924807466,31.75,91.75,-2.863037,1.7600000199999999,0.42691293747830145
CTP_SMTMN,M07-S01,31.732,91.766,2011,2016,31.62478,91.6805,31.625,91.875,31.724998,91.774994,407.9182739257813,"('CTP_SMTMN', 'M07-S01')",699.3219604492188,0.5833053972218313,31.75,91.75,-2.863037,1.744000024,0.45849030980277017
CTP_SMTMN,M08,31.736,91.87,2011,2016,31.62478,92.05394,31.625,91.875,31.724998,91.875,449.7828369140625,"('CTP_SMTMN', 'M08')",691.0399780273438,0.65087817089544,31.75,91.75,-2.863037,2.476000048,0.5243588435437654
CTP_SMTMN,M09,31.685,91.719,2011,2014,31.62478,91.6805,31.625,91.625,31.674995,91.725006,385.57080078125,"('CTP_SMTMN', 'M09')",709.8695678710938,0.5431572477991709,31.75,91.75,-2.863037,1.50400002,0.4108749798327894
CTP_SMTMN,M11-S09,31.683,91.771,2011,2016,31.62478,91.6805,31.625,91.875,31.674995,91.774994,411.2930603027344,"('CTP_SMTMN', 'M11-S09')",699.3219604492188,0.5881311950200089,31.75,91.75,-2.863037,1.88800004,0.4316707911964799
CTP_SMTMN,M12-S08,31.691,91.808,2011,2016,31.62478,91.6805,31.625,91.875,31.674995,91.82501,413.85845947265625,"('CTP_SMTMN', 'M12-S08')",699.3219604492188,0.5917996043007269,31.75,91.75,-2.863037,2.30000004,0.5373173105720077
CTP_SMTMN,M15,31.671,91.904,2011,2016,31.62478,92.05394,31.625,91.875,31.674995,91.92499,469.7511291503906,"('CTP_SMTMN', 'M15')",691.0399780273438,0.679774172387756,31.75,91.75,-2.863037,2.152000036,0.5297538973653526
CTP_SMTMN,M18,31.614,91.775,2011,2016,31.62478,91.6805,31.625,91.875,31.625,91.774994,407.0501403808594,"('CTP_SMTMN', 'M18')",736.48828125,0.5526905868617435,31.75,91.75,-2.863037,1.6000000120000002,0.4410140016860917
CTP_SMTMN,M19,31.618,91.841,2011,2016,31.62478,91.6805,31.625,91.875,31.625,91.82501,408.0660400390625,"('CTP_SMTMN', 'M19')",736.48828125,0.5540699701921598,31.75,91.75,-2.863037,1.8000000159999998,0.4306846614260194
CTP_SMTMN,M20,31.612,91.915,2011,2016,31.62478,92.05394,31.625,91.875,31.625,91.92499,449.7722473144531,"('CTP_SMTMN', 'M20')",735.3071899414062,0.6116793817156796,31.75,91.75,-2.863037,2.396000024,0.5490725146523698
CTP_SMTMN,S02,31.722,91.811,2011,2016,31.62478,91.6805,31.625,91.875,31.724998,91.82501,413.9807739257813,"('CTP_SMTMN', 'S02')",699.3219604492188,0.5919745086510014,31.75,91.75,-2.863037,2.364000032,0.5248223737490287
CTP_SMTMN,S03,31.716,91.802,2012,2016,31.62478,91.6805,31.625,91.875,31.724998,91.82501,413.9807739257813,"('CTP_SMTMN', 'S03')",699.3219604492188,0.5919745086510014,31.75,91.75,-2.863037,2.236000016,0.5090238803181582
CTP_SMTMN,S04,31.703,91.787,2012,2016,31.62478,91.6805,31.625,91.875,31.724998,91.774994,407.9182739257813,"('CTP_SMTMN', 'S04')",699.3219604492188,0.5833053972218313,31.75,91.75,-2.863037,1.876000032,0.4886290564588967
CTP_SMTMN,S05,31.698,91.774,2012,2016,31.62478,91.6805,31.625,91.875,31.674995,91.774994,411.2930603027344,"('CTP_SMTMN', 'S05')",699.3219604492188,0.5881311950200089,31.75,91.75,-2.863037,1.940000036,0.4717785846996791
CTP_SMTMN,S06,31.694,91.786,2012,2016,31.62478,91.6805,31.625,91.875,31.674995,91.774994,411.2930603027344,"('CTP_SMTMN', 'S06')",699.3219604492188,0.5881311950200089,31.75,91.75,-2.863037,1.36400002,0.3704676473451775
CTP_SMTMN,S07,31.693,91.799,2012,2016,31.62478,91.6805,31.625,91.875,31.674995,91.774994,411.2930603027344,"('CTP_SMTMN', 'S07')",699.3219604492188,0.5881311950200089,31.75,91.75,-2.863037,1.944000032,0.49571492469785483
DAHRA,DAHRA,15.40352,-15.432,2002,2016,15.286747,-15.497926,15.375,-15.375,15.424995,-15.425003,392.1650695800781,"('DAHRA', 'DAHRA')",2042.0517578125,0.1920446277033525,15.25,-15.25,28.348969,2.1640000280000002,0.47514422187877364
FLUXNET-AMERIFLUX,BouldinIslandAlfalfa,38.09915,-121.49933,2016,2019,38.14157,-121.556015,38.125,-121.375,38.074997,-121.475006,581.4779052734375,"('FLUXNET-AMERIFLUX', 'BouldinIslandAlfalfa')",1301.9390869140625,0.4466245088713734,38.25,-121.25,16.239655,5.16000008,1.290452674647397
FLUXNET-AMERIFLUX,BouldinIslandcorn,38.10902,-121.53502,2017,2020,38.14157,-121.556015,38.125,-121.625,38.125,-121.52501,612.0816040039062,"('FLUXNET-AMERIFLUX', 'BouldinIslandcorn')",1301.9390869140625,0.4701307535475414,38.25,-121.75,16.144165,2.44800004,0.7164208969559372
FLUXNET-AMERIFLUX,ShermanBarn,38.04,-121.72715,2018,2020,38.14157,-121.556015,38.125,-121.625,38.024994,-121.725006,133.64012145996094,"('FLUXNET-AMERIFLUX', 'ShermanBarn')",1237.7938232421875,0.107966382567586,38.25,-121.75,16.144165,,
FLUXNET-AMERIFLUX,ShermanIsland,38.0373,-121.7537,2007,2015,38.14157,-121.92946,38.125,-121.875,38.024994,-121.77501,148.9337921142578,"('FLUXNET-AMERIFLUX', 'ShermanIsland')",1187.2034912109375,0.1254492538278729,38.25,-121.75,16.144165,4.204000072,1.39586257614011
FLUXNET-AMERIFLUX,TonziRanch,38.4316,-120.966,2001,2020,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('FLUXNET-AMERIFLUX', 'TonziRanch')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.29200004,1.0175897622974899
FLUXNET-AMERIFLUX,TwitchellAlfalfa,38.1159,-121.6467,2013,2018,38.14157,-121.556015,38.125,-121.625,38.125,-121.625,579.9459228515625,"('FLUXNET-AMERIFLUX', 'TwitchellAlfalfa')",1328.30908203125,0.4366046507524508,38.25,-121.75,16.144165,2.516000048,1.1032391393481606
FLUXNET-AMERIFLUX,TwitchellCorn,38.1047,-121.6433,2012,2013,38.14157,-121.556015,38.125,-121.625,38.125,-121.625,579.9459228515625,"('FLUXNET-AMERIFLUX', 'TwitchellCorn')",1328.30908203125,0.4366046507524508,38.25,-121.75,16.144165,1.8520000479999998,0.7879963978057464
FLUXNET-AMERIFLUX,VairaRanch,38.4133,-120.95073,2000,2020,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('FLUXNET-AMERIFLUX', 'VairaRanch')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,3.232000064,1.2021349867344244
FMI,SAA111,68.33019,27.55062,2012,2024,68.51881,27.448133,49.875,27.625,49.975,27.574997,627.8202514648438,"('FMI', 'SAA111')",301.5420837402344,2.08203194617997,68.25,27.75,-0.33132935,1.7720000200000001,0.3431423787558735
FMI,SAA112,68.33025,27.55076,2012,2024,68.51881,27.448133,49.875,27.625,49.975,27.574997,627.8202514648438,"('FMI', 'SAA112')",301.5420837402344,2.08203194617997,68.25,27.75,-0.33132935,1.7720000200000001,0.3431423787558735
FMI,SOD011,67.36187,26.63378,2012,2024,67.04206,26.701244,49.875,26.625,49.975,26.625,623.676025390625,"('FMI', 'SOD011')",341.55499267578125,1.825990071187878,67.25,26.75,0.3406067,2.596000024,0.5492640306609887
FMI,SOD012,67.36179,26.63378,2011,2024,67.04206,26.701244,49.875,26.625,49.975,26.625,623.676025390625,"('FMI', 'SOD012')",341.55499267578125,1.825990071187878,67.25,26.75,0.3406067,2.596000024,0.5492640306609887
FMI,SOD013,67.36195,26.63378,2011,2024,67.04206,26.701244,49.875,26.625,49.975,26.625,623.676025390625,"('FMI', 'SOD013')",341.55499267578125,1.825990071187878,67.25,26.75,0.3406067,2.596000024,0.5492640306609887
FMI,SOD021,67.36691,26.65176,2012,2024,67.04206,26.701244,49.875,26.625,49.975,26.675003,645.0801391601562,"('FMI', 'SOD021')",341.2092590332031,1.8905704405207344,67.25,26.75,0.3406067,2.248000044,0.5890171398131021
FMI,SOD022,67.36685,26.65162,2011,2024,67.04206,26.701244,49.875,26.625,49.975,26.675003,645.0801391601562,"('FMI', 'SOD022')",341.2092590332031,1.8905704405207344,67.25,26.75,0.3406067,2.248000044,0.5890171398131021
FMI,SOD023,67.36691,26.65196,2011,2024,67.04206,26.701244,49.875,26.625,49.975,26.675003,645.0801391601562,"('FMI', 'SOD023')",341.2092590332031,1.8905704405207344,67.25,26.75,0.3406067,2.248000044,0.5890171398131021
FMI,SOD031,67.36702,26.65064,2012,2015,67.04206,26.701244,49.875,26.625,49.975,26.675003,645.0801391601562,"('FMI', 'SOD031')",341.2092590332031,1.8905704405207344,67.25,26.75,0.3406067,2.248000044,0.5890171398131021
FMI,SOD032,67.367,26.65056,2012,2015,67.04206,26.701244,49.875,26.625,49.975,26.675003,645.0801391601562,"('FMI', 'SOD032')",341.2092590332031,1.8905704405207344,67.25,26.75,0.3406067,2.248000044,0.5890171398131021
FMI,SOD033,67.36696,26.65073,2012,2015,67.04206,26.701244,49.875,26.625,49.975,26.675003,645.0801391601562,"('FMI', 'SOD033')",341.2092590332031,1.8905704405207344,67.25,26.75,0.3406067,2.248000044,0.5890171398131021
FMI,SOD071,67.35687,26.68492,2012,2024,67.04206,26.701244,49.875,26.625,49.975,26.675003,645.0801391601562,"('FMI', 'SOD071')",341.2092590332031,1.8905704405207344,67.25,26.75,0.3406067,3.252000052,0.8231742974065209
FMI,SOD072,67.35693,26.68506,2011,2024,67.04206,26.701244,49.875,26.625,49.975,26.675003,645.0801391601562,"('FMI', 'SOD072')",341.2092590332031,1.8905704405207344,67.25,26.75,0.3406067,3.252000052,0.8231742974065209
FMI,SOD073,67.35681,26.68478,2011,2024,67.04206,26.701244,49.875,26.625,49.975,26.675003,645.0801391601562,"('FMI', 'SOD073')",341.2092590332031,1.8905704405207344,67.25,26.75,0.3406067,3.252000052,0.8231742974065209
FMI,SOD081,67.38425,26.62529,2012,2024,67.04206,26.701244,49.875,26.625,49.975,26.625,623.676025390625,"('FMI', 'SOD081')",341.55499267578125,1.825990071187878,67.25,26.75,0.3406067,2.4400000399999997,0.6632787372325183
FMI,SOD082,67.38419,26.62515,2011,2024,67.04206,26.701244,49.875,26.625,49.975,26.625,623.676025390625,"('FMI', 'SOD082')",341.55499267578125,1.825990071187878,67.25,26.75,0.3406067,2.4400000399999997,0.6632787372325183
FMI,SOD083,67.38431,26.62515,2011,2024,67.04206,26.701244,49.875,26.625,49.975,26.625,623.676025390625,"('FMI', 'SOD083')",341.55499267578125,1.825990071187878,67.25,26.75,0.3406067,2.4400000399999997,0.6632787372325183
FMI,SOD091,67.37079,26.6398,2012,2024,67.04206,26.701244,49.875,26.625,49.975,26.625,623.676025390625,"('FMI', 'SOD091')",341.55499267578125,1.825990071187878,67.25,26.75,0.3406067,2.536000032,0.6234271995725288
FMI,SOD092,67.37074,26.63978,2011,2022,67.04206,26.701244,49.875,26.625,49.975,26.625,623.676025390625,"('FMI', 'SOD092')",341.55499267578125,1.825990071187878,67.25,26.75,0.3406067,2.536000032,0.6234271995725288
FMI,SOD093,67.37083,26.63971,2011,2022,67.04206,26.701244,49.875,26.625,49.975,26.625,623.676025390625,"('FMI', 'SOD093')",341.55499267578125,1.825990071187878,67.25,26.75,0.3406067,2.536000032,0.6234271995725288
FMI,SOD101,67.35919,26.68595,2012,2024,67.04206,26.701244,49.875,26.625,49.975,26.675003,645.0801391601562,"('FMI', 'SOD101')",341.2092590332031,1.8905704405207344,67.25,26.75,0.3406067,3.17600004,0.9255825556354758
FMI,SOD102,67.35922,26.68595,2012,2024,67.04206,26.701244,49.875,26.625,49.975,26.675003,645.0801391601562,"('FMI', 'SOD102')",341.2092590332031,1.8905704405207344,67.25,26.75,0.3406067,3.17600004,0.9255825556354758
FMI,SOD103,67.35917,26.68594,2012,2024,67.04206,26.701244,49.875,26.625,49.975,26.675003,645.0801391601562,"('FMI', 'SOD103')",341.2092590332031,1.8905704405207344,67.25,26.75,0.3406067,3.17600004,0.9255825556354758
FMI,SOD130,67.25729,26.74857,2014,2024,67.04206,26.701244,49.875,26.625,49.975,26.72499,651.4942626953125,"('FMI', 'SOD130')",344.26837158203125,1.892402313060224,67.25,26.75,0.3406067,2.252000028,0.6284594997924394
FMI,SOD140,67.15288,26.72914,2014,2024,67.04206,26.701244,49.875,26.625,49.975,26.72499,651.4942626953125,"('FMI', 'SOD140')",342.7769775390625,1.900635997705152,67.25,26.75,0.3406067,2.712000036,0.7020879668664749
FMI,SODAWS,67.3621,26.6333,2007,2024,67.04206,26.701244,49.875,26.625,49.975,26.625,623.676025390625,"('FMI', 'SODAWS')",341.55499267578125,1.825990071187878,67.25,26.75,0.3406067,2.596000024,0.5492640306609887
FR_Aqui,fraye,44.467,-0.7269,2013,2022,44.501,-0.560166,44.375,-0.625,44.475,-0.7250061,947.552490234375,"('FR_Aqui', 'fraye')",877.074951171875,1.080355206779459,44.25,-0.75,13.83963,5.960000064,2.2454289428498293
FR_Aqui,grandcal,44.472,-0.7675,2013,2022,44.501,-0.93360996,44.375,-0.875,44.475,-0.77500916,964.0269775390624,"('FR_Aqui', 'grandcal')",876.4183349609375,1.0999621289096255,44.25,-0.75,13.83963,4.4160001,1.8230656133248067
FR_Aqui,hillan,44.4914,-0.7568,2013,2015,44.501,-0.93360996,44.375,-0.875,44.475,-0.77500916,964.0269775390624,"('FR_Aqui', 'hillan')",876.4183349609375,1.0999621289096255,44.25,-0.75,13.83963,4.004000084,1.6784135367335495
FR_Aqui,hillan2,44.49126,-0.758,2015,2024,44.501,-0.93360996,44.375,-0.875,44.475,-0.77500916,964.0269775390624,"('FR_Aqui', 'hillan2')",876.4183349609375,1.0999621289096255,44.25,-0.75,13.83963,4.004000084,1.6784135367335495
FR_Aqui,parcmeteo,44.7899,-0.5765,2012,2024,44.89572,-0.560166,44.875,-0.625,44.774994,-0.57499695,935.3216552734376,"('FR_Aqui', 'parcmeteo')",848.8589477539062,1.1018575674419324,44.75,-0.75,13.663239,1.352000036,0.7167351797579947
GROW,06d7mhex,53.44379,-1.93344,2017,2018,53.48089,-2.053942,49.875,-1.875,49.975,-1.925003,,"('GROW', '06d7mhex')",489.6619873046875,,53.25,-1.75,8.366486,3.960000028,0.9903879148603494
GROW,0ednwhg5,48.15117,15.15417,2017,2019,48.15719,15.124481,48.125,15.125,48.174995,15.175003,815.9921875,"('GROW', '0ednwhg5')",643.0722045898438,1.2688966832588355,48.25,15.25,8.93869,3.4160000680000002,1.0589037489536504
GROW,0j1g6k7t,40.89017,25.8518,2017,2019,41.058483,25.954357,40.875,25.875,40.874992,25.875,571.480712890625,"('GROW', '0j1g6k7t')",1019.6629028320312,0.5604604338388536,40.75,25.75,15.821381,1.588000004,0.7029923290101479
GROW,0rwqk7n9,48.15179,15.15424,2017,2019,48.15719,15.124481,48.125,15.125,48.174995,15.175003,815.9921875,"('GROW', '0rwqk7n9')",643.0722045898438,1.2688966832588355,48.25,15.25,8.93869,3.4160000680000002,1.0589037489536504
GROW,0wmxrc70,40.88741,25.85531,2017,2019,41.058483,25.954357,40.875,25.875,40.874992,25.875,571.480712890625,"('GROW', '0wmxrc70')",1019.6629028320312,0.5604604338388536,40.75,25.75,15.821381,1.67200002,0.613301138483132
GROW,17phaer1,40.88994,25.85134,2017,2019,41.058483,25.954357,40.875,25.875,40.874992,25.875,571.480712890625,"('GROW', '17phaer1')",1019.6629028320312,0.5604604338388536,40.75,25.75,15.821381,1.588000004,0.7029923290101479
GROW,184b3mrn,40.89011,25.85151,2017,2019,41.058483,25.954357,40.875,25.875,40.874992,25.875,571.480712890625,"('GROW', '184b3mrn')",1019.6629028320312,0.5604604338388536,40.75,25.75,15.821381,1.588000004,0.7029923290101479
GROW,1e95h80r,48.15622,15.14124,2017,2018,48.15719,15.124481,48.125,15.125,48.174995,15.125,834.31103515625,"('GROW', '1e95h80r')",649.1378173828125,1.2852602526224972,48.25,15.25,8.93869,2.61200004,0.9788543919825412
GROW,1jmz460j,48.1555,15.14618,2018,2019,48.15719,15.124481,48.125,15.125,48.174995,15.125,834.31103515625,"('GROW', '1jmz460j')",649.1378173828125,1.2852602526224972,48.25,15.25,8.93869,2.864000028,0.9868168797617782
GROW,1ke3njhh,47.90092,20.60964,2017,2019,47.738617,20.726141,47.875,20.625,47.924995,20.625,584.4757690429688,"('GROW', '1ke3njhh')",753.1151733398438,0.7760775373187491,47.75,20.75,11.311005,4.36400006,1.0237397618937671
GROW,228nf91g,48.15276,15.15271,2017,2019,48.15719,15.124481,48.125,15.125,48.174995,15.175003,815.9921875,"('GROW', '228nf91g')",643.0722045898438,1.2688966832588355,48.25,15.25,8.93869,3.4160000680000002,1.0589037489536504
GROW,290hdmpp,48.31842,15.17387,2017,2019,48.15719,15.124481,48.375,15.125,48.324997,15.175003,871.0787353515625,"('GROW', '290hdmpp')",642.217041015625,1.3563619146169144,48.25,15.25,8.93869,4.072000040000001,1.3675408299815615
GROW,2k6s4hqy,48.15695,15.14796,2017,2019,48.15719,15.124481,48.125,15.125,48.174995,15.125,834.31103515625,"('GROW', '2k6s4hqy')",649.1378173828125,1.2852602526224972,48.25,15.25,8.93869,2.864000028,0.9868168797617782
GROW,2t3ep8gm,40.88938,25.85312,2017,2019,41.058483,25.954357,40.875,25.875,40.874992,25.875,571.480712890625,"('GROW', '2t3ep8gm')",1019.6629028320312,0.5604604338388536,40.75,25.75,15.821381,1.588000004,0.7029923290101479
GROW,3en3xqb1,48.18659,20.77218,2017,2019,48.15719,20.726141,48.125,20.875,48.174995,20.774994,567.63330078125,"('GROW', '3en3xqb1')",701.7352905273438,0.8088994645754269,48.25,20.75,10.047241,2.8920000399999997,0.8734393981369278
GROW,3sh9gmem,51.93493,4.78968,2017,2019,52.091694,4.66805,49.875,4.875,49.975,4.774994,955.9832763671876,"('GROW', '3sh9gmem')",615.4163208007812,1.5533927912786905,51.75,4.75,10.371918,1.836000008,0.69031630065464
GROW,40nmrsbk,47.90377,20.57714,2017,2019,47.738617,20.726141,47.875,20.625,47.924995,20.574997,602.6889038085938,"('GROW', '40nmrsbk')",753.1151733398438,0.8002612683208149,47.75,20.75,11.311005,4.096000028000001,1.2277356162331339
GROW,43qrdbxw,40.88771,25.85523,2017,2019,41.058483,25.954357,40.875,25.875,40.874992,25.875,571.480712890625,"('GROW', '43qrdbxw')",1019.6629028320312,0.5604604338388536,40.75,25.75,15.821381,1.404000016,0.6740480369365913
GROW,47emqp81,40.88948,25.8522,2017,2019,41.058483,25.954357,40.875,25.875,40.874992,25.875,571.480712890625,"('GROW', '47emqp81')",1019.6629028320312,0.5604604338388536,40.75,25.75,15.821381,1.588000004,0.7029923290101479
GROW,4ajxh4nj,51.95936,6.14875,2017,2018,52.091694,6.1618257,49.875,6.125,49.975,6.125,1020.0615844726562,"('GROW', '4ajxh4nj')",607.2247314453125,1.679874899108131,51.75,6.25,10.30069,5.108000084,1.7324220000988886
GROW,4chmkpdz,47.86141,20.58576,2017,2019,47.738617,20.726141,47.875,20.625,47.874992,20.574997,610.2919921875,"('GROW', '4chmkpdz')",753.1151733398438,0.8103567871047332,47.75,20.75,11.311005,4.9160000880000005,1.0114672319591704
GROW,4ggvf18v,47.8992,20.61309,2017,2019,47.738617,20.726141,47.875,20.625,47.874992,20.625,598.607177734375,"('GROW', '4ggvf18v')",753.1151733398438,0.7948414783355495,47.75,20.75,11.311005,4.808000056,1.0797929369864938
GROW,4hpyyyb8,40.88754,25.85547,2017,2019,41.058483,25.954357,40.875,25.875,40.874992,25.875,571.480712890625,"('GROW', '4hpyyyb8')",1019.6629028320312,0.5604604338388536,40.75,25.75,15.821381,1.404000016,0.6740480369365913
GROW,4w257zzr,47.87487,20.58087,2017,2019,47.738617,20.726141,47.875,20.625,47.874992,20.574997,610.2919921875,"('GROW', '4w257zzr')",753.1151733398438,0.8103567871047332,47.75,20.75,11.311005,4.1640001,0.9544418273886558
GROW,54ggw8ft,52.94689,-8.03697,2017,2018,53.012913,-8.029046,49.875,-8.125,49.975,-8.025009,,"('GROW', '54ggw8ft')",474.4766845703125,,52.75,-8.25,9.481964,6.0040000959999995,2.127897071661721
